"ano";"semestre";"campus";"unidade_academica";"curso";"modalidade";"formato";"tipo_evasao";"evadidos"
2015;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2015;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"NRM";8
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"BACHARELADO";"DISTANCIA";"DESLIGAMENTO";1
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"BACHARELADO";"DISTANCIA";"JUBILAMENTO";6
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO PUBLICA-D06";"BACHARELADO";"DISTANCIA";"CANCELAMENTO";1
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO PUBLICA-D06";"BACHARELADO";"DISTANCIA";"DESLIGAMENTO";21
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO PUBLICA-D06";"BACHARELADO";"DISTANCIA";"JUBILAMENTO";9
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"GEOGRAFIA-D07";"LICENCIATURA";"DISTANCIA";"CANCELAMENTO";2
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"GEOGRAFIA-D07";"LICENCIATURA";"DISTANCIA";"DESLIGAMENTO";8
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"LICENCIATURA";"DISTANCIA";"CANCELAMENTO";6
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"LICENCIATURA";"DISTANCIA";"DESLIGAMENTO";36
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"LICENCIATURA";"DISTANCIA";"CANCELAMENTO";7
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"LICENCIATURA";"DISTANCIA";"DESLIGAMENTO";63
2015;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"LICENCIATURA";"DISTANCIA";"JUBILAMENTO";7
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";20
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";4
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"NRM";4
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"BACHARELADO";"PRESENCIAL";"TRANSFERENCIA";2
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";8
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";5
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"BACHARELADO";"PRESENCIAL";"NRM";5
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";14
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";8
2015;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"BACHARELADO";"PRESENCIAL";"NRM";3
2015;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";32
2015;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"BACHARELADO";"PRESENCIAL";"NRM";4
2015;2;"OURO PRETO";"ESCOLA DE MEDICINA";"MEDICINA-MED";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";30
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";11
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"BACHARELADO";"PRESENCIAL";"NRM";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";11
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";12
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"NRM";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"BACHARELADO";"PRESENCIAL";"TRANSFERENCIA";2
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";19
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"BACHARELADO";"PRESENCIAL";"NRM";2
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";12
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"BACHARELADO";"PRESENCIAL";"NRM";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";15
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"BACHARELADO";"PRESENCIAL";"NRM";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"BACHARELADO";"PRESENCIAL";"NRM";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"BACHARELADO";"PRESENCIAL";"OBITO";1
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA MECANICA-MEC";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";15
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA MECANICA-MEC";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";4
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";36
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";4
2015;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"BACHARELADO";"PRESENCIAL";"NRM";3
2015;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";20
2015;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";7
2015;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2015;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"BACHARELADO";"PRESENCIAL";"NRM";6
2015;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";20
2015;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2015;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"BACHARELADO";"PRESENCIAL";"NRM";3
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";25
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";9
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"BACHARELADO";"PRESENCIAL";"NRM";4
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";8
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBB";"BACHARELADO";"PRESENCIAL";"NRM";2
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";5
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBL";"LICENCIATURA";"PRESENCIAL";"NRM";2
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";20
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";8
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"BACHARELADO";"PRESENCIAL";"NRM";3
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FSB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";11
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FSB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FSB";"BACHARELADO";"PRESENCIAL";"NRM";1
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FSL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";7
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FSL";"LICENCIATURA";"PRESENCIAL";"NRM";2
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MTB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";1
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MTB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MTB";"BACHARELADO";"PRESENCIAL";"NRM";3
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MTL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";15
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MTL";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MTL";"LICENCIATURA";"PRESENCIAL";"NRM";4
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MTL";"LICENCIATURA";"PRESENCIAL";"OBITO";1
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";18
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";11
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"LICENCIATURA";"PRESENCIAL";"NRM";3
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";3
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";1
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACL";"LICENCIATURA";"PRESENCIAL";"NRM";1
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FLB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";3
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FLB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";5
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FLB";"BACHARELADO";"PRESENCIAL";"NRM";2
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FLL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";11
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FLL";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";3
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FLL";"LICENCIATURA";"PRESENCIAL";"NRM";2
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FLL";"LICENCIATURA";"PRESENCIAL";"TRANSFERENCIA";1
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";4
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"JUBILAMENTO";1
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"NRM";2
2015;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"LICENCIATURA";"PRESENCIAL";"OBITO";1
2015;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2015;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2015;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFB";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2015;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFB";"BACHARELADO";"PRESENCIAL";"NRM";7
2015;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";7
2015;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFL";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";5
2015;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFL";"LICENCIATURA";"PRESENCIAL";"NRM";2
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";21
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";7
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"NRM";3
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE COMPUTACAO-CJM";"BACHARELADO";"PRESENCIAL";"TRANSFERENCIA";2
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";5
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"BACHARELADO";"PRESENCIAL";"NRM";3
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";10
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";11
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"BACHARELADO";"PRESENCIAL";"NRM";5
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";11
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";5
2016;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"BACHARELADO";"PRESENCIAL";"NRM";5
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";1
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";4
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";8
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIL";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";6
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIL";"LICENCIATURA";"PRESENCIAL";"JUBILAMENTO";1
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIL";"LICENCIATURA";"PRESENCIAL";"NRM";6
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LTB";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";4
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LTB";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";2
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LTB";"BACHARELADO";"PRESENCIAL";"NRM";2
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LTL";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";9
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LTL";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";4
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LTL";"LICENCIATURA";"PRESENCIAL";"NRM";7
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"LICENCIATURA";"PRESENCIAL";"CANCELAMENTO";13
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"LICENCIATURA";"PRESENCIAL";"DESLIGAMENTO";1
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"LICENCIATURA";"PRESENCIAL";"NRM";8
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";7
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";7
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";2
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"BACHARELADO";"PRESENCIAL";"NRM";14
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";13
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";6
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"BACHARELADO";"PRESENCIAL";"NRM";15
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";7
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";4
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"BACHARELADO";"PRESENCIAL";"NRM";7
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"CANCELAMENTO";14
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"DESLIGAMENTO";3
2016;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"BACHARELADO";"PRESENCIAL";"JUBILAMENTO";1
